% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 06 January 2011  -  12:31:46 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Stationary
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
104 311 -202 549 1 2 353 -516 -535 -529 0 0 
105 311 -203 546 1 2 354 -516 -534 -529 0 0 
106 311 -203 547 1 2 354 -516 -535 -530 0 0 
107 310 -196 547 1 2 354 -517 -534 -530 0 0 
108 310 -197 550 1 2 354 -517 -534 -529 0 0 
109 310 -203 547 1 2 353 -516 -535 -529 0 0 
110 309 -198 548 1 2 353 -516 -534 -530 0 0 
111 309 -198 548 1 2 354 -516 -535 -530 0 0 
112 310 -194 545 1 2 355 -516 -534 -530 0 0 
113 309 -202 548 1 2 353 -516 -535 -530 0 0 
114 311 -197 548 1 2 353 -517 -534 -530 0 0 
115 308 -202 547 1 2 353 -516 -534 -530 0 0 
116 310 -201 546 1 2 354 -516 -535 -530 0 0 
117 314 -201 547 1 2 353 -516 -534 -530 0 0 
118 309 -201 547 1 2 353 -516 -535 -530 0 0 
119 315 -204 548 1 2 353 -516 -534 -530 0 0 
120 310 -198 549 1 2 353 -516 -535 -530 0 0 
121 311 -199 547 1 2 353 -516 -535 -530 0 0 
122 309 -197 548 1 2 353 -515 -535 -530 0 0 
123 310 -198 547 1 2 354 -516 -534 -530 0 0 
124 307 -200 547 1 2 354 -516 -535 -530 0 0 
125 309 -199 547 1 2 354 -516 -534 -530 0 0 
126 311 -195 547 1 2 352 -516 -534 -529 0 0 
127 309 -197 546 1 2 353 -516 -534 -529 0 0 
128 309 -199 547 1 2 353 -515 -534 -530 0 0 
129 309 -198 548 1 2 354 -516 -535 -530 0 0 
130 308 -198 548 1 2 354 -516 -534 -530 0 0 
131 313 -197 548 1 2 354 -516 -535 -530 0 0 
132 312 -197 547 1 2 353 -516 -534 -530 0 0 
133 308 -195 546 1 2 353 -516 -534 -530 0 0 
134 311 -194 548 1 2 354 -516 -534 -530 0 0 
135 313 -196 548 1 2 354 -516 -534 -530 0 0 
136 310 -202 547 2 2 353 -516 -534 -529 0 0 
137 309 -208 547 1 2 353 -516 -535 -530 0 0 
