% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  02:21:22 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor secured to bottom center of laptop, which is then pushed off the table.
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
103 -44 220 623 2 2 353 -517 -534 -530 0 0 
104 -50 225 621 2 2 353 -517 -535 -530 0 0 
105 -51 226 620 2 2 353 -517 -535 -530 0 0 
106 -48 219 621 2 2 353 -518 -535 -530 0 0 
107 -52 219 620 2 2 353 -517 -534 -530 0 0 
108 -49 222 621 2 2 353 -517 -534 -530 0 0 
109 -52 219 622 2 2 353 -517 -535 -530 0 0 
110 -49 220 621 2 2 353 -517 -534 -530 0 0 
111 -51 220 620 2 2 352 -517 -535 -529 0 0 
112 -50 228 621 2 2 352 -517 -535 -529 0 0 
113 -48 221 620 2 2 354 -516 -536 -530 0 0 
114 -47 217 620 2 2 353 -518 -535 -530 0 0 
115 -48 221 621 2 2 353 -517 -534 -530 0 0 
116 -47 219 622 2 2 353 -517 -534 -530 0 0 
117 -50 222 620 2 2 353 -517 -535 -530 0 0 
118 -51 227 620 2 2 353 -517 -535 -530 0 0 
119 -50 226 621 2 2 353 -517 -535 -530 0 0 
120 -45 226 621 2 2 353 -517 -535 -530 0 0 
121 -48 220 620 2 2 353 -517 -534 -530 0 0 
122 -49 224 621 2 2 352 -517 -536 -530 0 0 
123 -50 221 620 2 2 353 -518 -535 -530 0 0 
124 -50 222 622 2 2 353 -517 -535 -529 0 0 
125 -50 221 620 2 2 353 -517 -535 -530 0 0 
126 -48 223 623 2 2 353 -517 -535 -530 0 0 
127 -50 226 621 2 2 353 -517 -535 -530 0 0 
128 -48 225 621 2 2 352 -517 -535 -530 0 0 
129 -51 217 623 2 2 352 -517 -535 -530 0 0 
130 -48 223 620 2 2 353 -517 -535 -530 0 0 
131 -44 222 621 2 2 353 -517 -535 -530 0 0 
132 -50 226 619 2 2 353 -517 -535 -530 0 0 
133 -52 222 622 2 2 352 -517 -534 -530 0 0 
134 -50 219 622 2 2 353 -517 -534 -530 0 0 
135 -52 222 621 2 2 353 -516 -535 -530 0 0 
136 -51 225 620 3 2 351 -517 -535 -530 0 0 
137 -48 221 621 2 3 354 -518 -535 -530 0 0 
138 -51 224 621 2 2 356 -517 -535 -530 0 0 
139 -47 217 622 2 1 352 -517 -534 -530 0 0 
140 -50 219 621 1 1 352 -517 -535 -530 0 0 
141 -47 221 622 1 2 352 -517 -535 -530 0 0 
142 -49 226 621 3 2 351 -517 -535 -531 0 0 
143 -50 226 618 4 3 352 -517 -534 -530 0 0 
144 -51 226 622 3 4 357 -518 -535 -530 0 0 
145 -47 220 619 3 1 352 -518 -535 -530 0 0 
146 -49 221 623 1 1 350 -518 -535 -530 0 0 
147 -50 217 622 0 1 352 -517 -536 -530 0 0 
148 -51 218 618 0 1 352 -517 -535 -530 0 0 
149 -49 218 621 2 2 353 -516 -535 -530 0 0 
150 -50 218 620 1 2 356 -516 -535 -531 0 0 
151 -49 219 619 2 1 355 -516 -536 -530 0 0 
152 -50 218 621 -1 1 354 -517 -536 -530 0 0 
153 -43 222 622 2 1 347 -516 -535 -530 0 0 
154 -52 218 622 3 2 348 -516 -535 -530 0 0 
155 -48 219 622 5 5 356 -518 -534 -531 0 0 
156 -47 223 620 3 4 356 -518 -534 -531 0 0 
157 -48 225 623 -15 6 357 -518 -534 -530 0 0 
158 -46 221 620 -50 12 352 -517 -535 -531 0 0 
159 -51 221 621 -64 14 352 -518 -535 -529 0 0 
160 -48 222 620 -77 13 352 -517 -537 -529 0 0 
161 -48 225 621 -95 13 350 -517 -537 -528 0 0 
162 -48 224 622 -102 19 355 -516 -538 -528 0 0 
163 -41 226 623 -105 26 353 -515 -538 -526 0 0 
164 -46 224 625 -105 31 352 -516 -537 -523 0 0 
165 -46 226 625 -104 31 353 -518 -536 -520 0 0 
166 -45 232 624 -102 26 356 -519 -536 -518 0 0 
167 -43 232 626 -99 19 360 -518 -535 -515 0 0 
168 -39 232 627 -103 5 361 -517 -537 -514 0 0 
169 -40 235 626 -106 0 353 -516 -539 -513 0 0 
170 -40 236 627 -107 -1 349 -516 -541 -513 0 0 
171 -37 240 629 -103 -4 361 -517 -545 -513 0 0 
172 -34 238 632 -106 -3 366 -520 -548 -514 0 0 
173 -30 246 629 -112 -3 366 -521 -550 -515 0 0 
174 -28 243 631 -109 -8 364 -520 -548 -516 0 0 
175 -28 243 632 -108 -7 376 -518 -542 -517 0 0 
176 -27 247 632 -115 2 358 -516 -538 -518 0 0 
177 -28 254 636 -140 15 307 -517 -536 -519 0 0 
178 -24 254 637 -139 15 316 -518 -535 -518 0 0 
179 -27 258 639 -138 9 341 -519 -530 -518 0 0 
180 -26 261 637 -135 0 340 -518 -528 -519 0 0 
181 -29 259 640 -140 -5 331 -515 -527 -520 0 0 
182 -29 261 640 -131 -3 348 -513 -526 -521 0 0 
183 -32 271 642 -122 0 378 -511 -523 -523 0 0 
184 -33 275 643 -118 15 392 -512 -522 -525 0 0 
185 -33 273 645 -124 19 382 -516 -524 -527 0 0 
186 -37 275 643 -133 19 374 -520 -531 -529 0 0 
187 -39 274 646 -138 5 349 -522 -539 -531 0 0 
188 -40 275 646 -130 1 325 -521 -547 -534 0 0 
189 -35 281 646 -120 1 329 -517 -551 -536 0 0 
190 -38 285 646 -92 18 366 -513 -548 -538 0 0 
191 -33 282 648 -76 31 374 -512 -539 -538 0 0 
192 -46 290 649 -59 40 365 -514 -531 -538 0 0 
193 -47 292 652 -41 37 339 -520 -526 -538 0 0 
194 -53 291 649 -27 10 316 -521 -524 -538 0 0 
195 -53 294 650 -4 -4 348 -518 -520 -538 0 0 
196 -56 294 650 35 -13 354 -514 -519 -539 0 0 
197 -62 294 652 64 9 381 -510 -523 -539 0 0 
198 -62 293 649 65 43 431 -516 -530 -537 0 0 
199 -66 297 653 59 28 354 -523 -535 -533 0 0 
200 -66 299 653 47 -18 306 -525 -537 -533 0 0 
201 -66 298 653 52 -27 332 -518 -538 -533 0 0 
202 -69 307 652 61 -20 374 -513 -542 -533 0 0 
203 -67 304 652 70 11 376 -510 -543 -532 0 0 
204 -64 307 651 69 17 347 -514 -542 -531 0 0 
205 -65 301 652 64 12 333 -520 -539 -530 0 0 
206 -70 305 652 62 -6 347 -522 -537 -529 0 0 
207 -70 304 651 58 -13 354 -520 -536 -530 0 0 
208 -68 301 653 52 -14 345 -515 -536 -530 0 0 
209 -69 305 652 46 -9 330 -512 -538 -531 0 0 
210 -71 307 652 33 9 327 -512 -542 -530 0 0 
211 -70 310 653 27 16 325 -515 -549 -530 0 0 
212 -66 301 654 21 16 321 -521 -558 -530 0 0 
213 -64 304 654 8 2 282 -523 -566 -530 0 0 
214 -56 303 654 2 -5 256 -522 -578 -529 0 0 
215 -51 306 652 -4 -8 237 -517 -590 -530 0 0 
216 -41 306 653 -13 2 207 -515 -601 -529 0 0 
217 -35 308 652 -16 9 196 -515 -612 -529 0 0 
218 -17 303 651 -19 13 182 -517 -624 -529 0 0 
219 -10 305 654 -16 9 125 -521 -632 -528 0 0 
220 4 303 653 -15 6 103 -524 -644 -529 0 0 
221 17 305 651 -16 2 99 -525 -652 -528 0 0 
222 34 304 652 -16 -1 90 -524 -659 -528 0 0 
223 46 305 646 -16 -1 76 -524 -667 -528 0 0 
224 64 305 644 -13 0 55 -523 -672 -528 0 0 
225 80 303 642 -10 1 36 -522 -677 -529 0 0 
226 106 299 635 -10 2 27 -523 -680 -527 0 0 
227 116 296 631 -11 4 28 -521 -687 -528 0 0 
228 144 296 626 6 22 45 -527 -700 -525 0 0 
229 161 292 621 24 39 63 -537 -714 -519 0 0 
230 183 283 612 5 16 20 -545 -715 -514 0 0 
231 204 283 608 -5 2 -12 -548 -715 -512 0 0 
232 229 275 598 -2 -2 -14 -548 -715 -512 0 0 
233 248 285 586 0 -1 -17 -548 -714 -512 0 0 
234 272 279 575 -1 -1 -15 -548 -714 -513 0 0 
235 295 278 564 0 -2 -15 -546 -714 -511 0 0 
236 317 276 550 0 -2 -16 -545 -713 -511 0 0 
237 340 273 535 2 -2 -16 -545 -712 -511 0 0 
238 354 270 518 4 -3 -17 -544 -712 -512 0 0 
239 376 268 501 6 -3 -17 -544 -712 -512 0 0 
240 395 269 482 7 -3 -18 -544 -710 -511 0 0 
241 415 261 464 8 -3 -19 -542 -710 -512 0 0 
242 432 259 442 7 -2 -18 -542 -708 -512 0 0 
243 446 266 424 8 -2 -19 -542 -708 -511 0 0 
244 457 267 407 8 -2 -19 -540 -707 -512 0 0 
245 469 273 389 10 -2 -17 -541 -706 -512 0 0 
246 484 277 374 11 -3 -19 -540 -706 -511 0 0 
247 496 290 359 11 -3 -19 -539 -704 -511 0 0 
248 509 298 348 12 -4 -26 -539 -703 -511 0 0 
249 518 307 337 9 -3 -19 -537 -703 -512 0 0 
250 538 309 320 7 -2 -21 -536 -702 -511 0 0 
251 551 303 304 5 -2 -21 -537 -701 -511 0 0 
252 569 313 290 5 -2 -20 -536 -701 -511 0 0 
253 586 317 270 6 -2 -22 -535 -698 -511 0 0 
254 601 322 255 318 -8 -22 -537 -688 -512 0 0 
255 604 341 246 1212 -290 236 -521 -627 -538 0 0 
256 596 357 241 2048 -541 399 -482 -561 -600 0 0 
257 591 371 239 2048 -783 239 -449 -545 -643 0 0 
258 595 384 227 2048 -1022 -360 -482 -586 -644 0 0 
259 596 390 217 2048 -953 -507 -545 -626 -606 0 0 
260 591 394 204 2048 -561 -368 -575 -634 -570 0 0 
261 580 401 190 2048 16 -130 -562 -634 -606 0 0 
262 579 417 177 2048 113 -73 -538 -629 -612 0 0 
263 571 427 166 1745 175 -73 -528 -633 -608 0 0 
264 564 431 149 663 169 -138 -532 -646 -600 0 0 
265 555 434 132 344 165 -133 -537 -661 -595 0 0 
266 545 445 117 172 91 -83 -537 -668 -600 0 0 
267 539 446 98 8 10 -2 -532 -668 -587 0 0 
268 538 447 83 -12 -8 -23 -535 -669 -587 0 0 
269 525 455 67 -26 -2 19 -539 -669 -582 0 0 
270 520 461 48 -26 12 -9 -538 -670 -581 0 0 
271 512 464 34 -39 12 -10 -538 -671 -580 0 0 
272 506 474 17 -27 16 -14 -539 -671 -580 0 0 
273 497 472 4 -26 18 -10 -539 -671 -579 0 0 
274 493 464 -15 -21 19 -21 -539 -668 -578 0 0 
275 484 470 -25 -37 15 -63 -537 -651 -579 0 0 
276 477 475 -38 -75 22 -120 -529 -631 -582 0 0 
277 473 481 -48 -119 56 -164 -512 -606 -586 0 0 
278 465 493 -57 -98 60 -139 -497 -588 -590 0 0 
279 459 498 -67 -66 50 -96 -486 -581 -590 0 0 
280 454 497 -77 -22 21 -18 -481 -579 -590 0 0 
281 441 501 -88 -13 10 -5 -480 -579 -590 0 0 
282 436 510 -97 -13 6 3 -480 -581 -590 0 0 
283 430 508 -103 -8 6 2 -479 -581 -590 0 0 
284 425 520 -112 -8 6 2 -480 -583 -590 0 0 
285 413 523 -123 -7 5 1 -480 -583 -589 0 0 
286 408 529 -130 -6 5 1 -481 -584 -590 0 0 
287 401 539 -140 -6 4 1 -481 -584 -590 0 0 
288 391 536 -149 -5 5 0 -482 -584 -590 0 0 
289 383 552 -153 -5 9 -8 -484 -580 -589 0 0 
290 382 556 -160 -2 19 -26 -487 -577 -588 0 0 
291 367 560 -167 -1 19 -28 -491 -574 -587 0 0 
292 362 568 -170 -1 17 -24 -496 -572 -586 0 0 
293 352 576 -175 -2 9 -9 -498 -570 -585 0 0 
294 343 574 -178 -2 6 -3 -500 -570 -585 0 0 
295 339 578 -186 -2 5 0 -499 -571 -585 0 0 
296 332 584 -191 -2 4 2 -500 -571 -585 0 0 
297 331 594 -193 -2 4 2 -501 -571 -585 0 0 
298 316 601 -198 -2 4 1 -501 -571 -585 0 0 
299 307 603 -204 -2 4 0 -501 -572 -585 0 0 
300 296 612 -207 -2 4 0 -502 -572 -585 0 0 
301 291 620 -211 -2 4 1 -502 -572 -585 0 0 
302 278 617 -215 -2 4 -1 -503 -573 -585 0 0 
303 273 624 -218 -6 72 -21 -503 -590 -585 0 0 
304 264 626 -226 -50 797 307 -524 -631 -565 0 0 
305 257 630 -238 86 532 -69 -526 -661 -546 0 0 
306 255 620 -260 226 164 -207 -506 -695 -538 0 0 
307 243 609 -292 330 244 -424 -464 -745 -528 0 0 
308 222 593 -334 357 296 -423 -413 -794 -516 0 0 
309 204 572 -381 370 335 -503 -351 -834 -505 0 0 
310 185 546 -428 331 304 -494 -294 -849 -495 0 0 
311 173 528 -470 227 215 -580 -260 -830 -485 0 0 
312 157 496 -504 70 18 -720 -252 -782 -474 0 0 
313 123 484 -512 133 56 -889 -271 -734 -467 0 0 
314 123 475 -501 594 451 -1253 -312 -699 -531 0 0 
315 166 482 -492 1917 139 -1718 -415 -640 -617 0 0 
316 178 492 -481 227 -84 -1853 -516 -567 -492 0 0 
317 180 504 -471 321 -271 -1568 -582 -518 -493 0 0 
318 178 509 -470 51 -265 -1015 -588 -502 -573 0 0 
319 171 506 -474 -129 3 -341 -566 -497 -562 0 0 
320 158 500 -485 -448 -121 -220 -534 -499 -545 0 0 
321 151 496 -495 -176 -440 -185 -510 -502 -443 0 0 
322 161 496 -497 298 350 -115 -502 -501 -491 0 0 
323 158 493 -499 494 378 -97 -498 -503 -508 0 0 
324 165 494 -502 136 104 -100 -498 -509 -510 0 0 
325 171 487 -502 45 32 -88 -498 -513 -512 0 0 
326 173 483 -503 45 29 -84 -503 -518 -514 0 0 
327 181 491 -502 49 29 -85 -514 -526 -519 0 0 
328 173 489 -501 61 20 -103 -521 -534 -523 0 0 
329 181 493 -501 77 7 -129 -529 -542 -528 0 0 
330 168 497 -502 103 -11 -170 -532 -550 -532 0 0 
331 176 497 -500 201 -33 -225 -531 -558 -536 0 0 
332 161 502 -501 263 -25 -355 -523 -567 -541 0 0 
333 160 499 -506 352 -2 -413 -515 -575 -553 0 0 
334 153 496 -506 284 33 -467 -509 -583 -557 0 0 
335 150 499 -510 231 80 -502 -502 -588 -554 0 0 
336 137 497 -512 168 62 -487 -501 -588 -548 0 0 
337 135 501 -513 127 80 -481 -501 -583 -540 0 0 
338 131 506 -515 122 98 -469 -503 -569 -534 0 0 
339 130 499 -514 110 64 -435 -509 -552 -529 0 0 
340 129 501 -514 95 22 -392 -514 -537 -527 0 0 
341 128 499 -514 61 -1 -291 -516 -524 -527 0 0 
342 139 495 -515 44 4 -249 -517 -516 -527 0 0 
343 139 493 -512 30 7 -217 -516 -513 -527 0 0 
344 139 494 -515 29 21 -208 -515 -511 -524 0 0 
345 145 495 -512 38 13 -229 -515 -512 -527 0 0 
346 145 498 -511 59 4 -255 -518 -515 -527 0 0 
347 147 500 -511 83 -3 -287 -521 -518 -527 0 0 
348 148 495 -510 118 -14 -351 -524 -522 -529 0 0 
349 150 500 -510 126 -20 -378 -525 -527 -531 0 0 
350 151 499 -507 128 -18 -396 -526 -532 -532 0 0 
351 156 504 -507 121 11 -400 -524 -537 -532 0 0 
352 149 501 -508 117 27 -384 -522 -541 -531 0 0 
353 148 501 -511 113 37 -362 -519 -543 -530 0 0 
354 143 499 -510 101 40 -318 -515 -545 -530 0 0 
355 144 504 -511 94 35 -302 -513 -545 -530 0 0 
356 142 494 -510 88 29 -289 -512 -545 -531 0 0 
357 143 490 -513 77 24 -291 -512 -544 -530 0 0 
358 144 493 -511 74 22 -301 -512 -543 -530 0 0 
359 141 492 -513 74 18 -312 -513 -540 -529 0 0 
360 143 490 -512 79 8 -332 -515 -536 -529 0 0 
361 140 498 -513 83 9 -339 -517 -533 -529 0 0 
362 142 501 -510 87 12 -343 -518 -529 -529 0 0 
363 143 490 -512 94 13 -344 -519 -526 -530 0 0 
364 145 493 -511 101 17 -347 -519 -526 -530 0 0 
365 146 495 -514 104 16 -342 -519 -527 -530 0 0 
366 144 496 -510 105 15 -345 -519 -529 -530 0 0 
367 145 491 -511 105 5 -338 -517 -531 -530 0 0 
368 145 496 -511 101 1 -329 -518 -535 -530 0 0 
369 143 500 -509 94 1 -329 -517 -537 -531 0 0 
370 145 500 -510 84 12 -309 -518 -539 -531 0 0 
371 150 497 -509 83 19 -301 -518 -541 -531 0 0 
372 144 500 -511 86 24 -299 -517 -541 -530 0 0 
373 148 500 -512 93 29 -313 -516 -540 -531 0 0 
374 142 499 -512 93 28 -324 -516 -538 -531 0 0 
375 140 499 -512 92 26 -336 -515 -536 -531 0 0 
376 143 497 -512 88 18 -354 -516 -535 -530 0 0 
377 145 496 -511 89 14 -356 -517 -533 -530 0 0 
378 148 495 -512 91 13 -352 -517 -532 -530 0 0 
379 148 493 -512 93 14 -345 -517 -532 -530 0 0 
380 144 493 -514 96 18 -329 -517 -532 -529 0 0 
381 143 499 -509 97 16 -322 -517 -532 -529 0 0 
382 146 497 -511 96 13 -316 -517 -534 -529 0 0 
383 147 490 -511 93 6 -311 -517 -535 -529 0 0 
384 144 491 -510 91 5 -314 -517 -536 -530 0 0 
385 144 498 -512 90 7 -317 -517 -537 -530 0 0 
386 140 503 -511 93 12 -324 -518 -537 -530 0 0 
387 144 497 -510 94 14 -328 -518 -537 -530 0 0 
388 142 500 -509 94 16 -332 -518 -537 -530 0 0 
389 150 496 -511 92 21 -336 -518 -536 -530 0 0 
390 148 493 -512 91 23 -338 -517 -534 -530 0 0 
391 141 491 -509 91 22 -338 -517 -534 -530 0 0 
392 149 498 -513 92 20 -334 -517 -533 -530 0 0 
393 142 498 -510 91 20 -330 -517 -534 -530 0 0 
394 143 500 -510 91 19 -327 -517 -534 -530 0 0 
