% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to belt (center rear).  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
95 -772 76 -67 -219 -14 64 -501 -534 -542 0 0 
96 -772 79 -68 -225 -12 60 -501 -536 -540 0 0 
97 -773 79 -65 -230 -12 54 -501 -540 -538 0 0 
98 -773 77 -65 -228 -12 53 -502 -540 -535 0 0 
99 -772 79 -60 -225 -15 58 -501 -540 -533 0 0 
100 -775 79 -60 -227 -10 52 -501 -540 -530 0 0 
101 -776 78 -58 -224 -14 43 -500 -541 -529 0 0 
102 -775 80 -58 -215 -26 36 -499 -541 -528 0 0 
103 -773 75 -59 -204 -24 34 -496 -540 -525 0 0 
104 -771 76 -58 -215 -14 46 -496 -537 -524 0 0 
105 -776 76 -56 -246 6 63 -495 -535 -525 0 0 
106 -774 73 -58 -266 36 85 -496 -533 -525 0 0 
107 -775 77 -58 -261 38 83 -499 -531 -527 0 0 
108 -776 70 -59 -265 31 83 -501 -529 -527 0 0 
109 -775 65 -58 -327 19 120 -503 -528 -530 0 0 
110 -774 61 -60 -339 4 130 -505 -527 -533 0 0 
111 -776 60 -59 -351 -2 134 -507 -522 -534 0 0 
112 -775 59 -63 -361 12 85 -507 -520 -535 0 0 
113 -774 55 -66 -344 29 57 -505 -519 -533 0 0 
114 -774 60 -68 -322 55 55 -502 -517 -530 0 0 
115 -772 60 -71 -316 64 79 -498 -520 -528 0 0 
116 -776 59 -70 -370 -15 151 -496 -526 -531 0 0 
117 -776 56 -76 -424 -34 249 -500 -522 -537 0 0 
118 -774 49 -81 -498 17 358 -516 -511 -543 0 0 
119 -773 48 -78 -594 166 331 -534 -518 -550 0 0 
120 -775 40 -81 -536 165 250 -539 -528 -554 0 0 
121 -773 35 -81 -430 141 214 -534 -529 -556 0 0 
122 -775 34 -84 -311 117 182 -521 -523 -554 0 0 
123 -777 26 -86 -273 65 145 -510 -520 -551 0 0 
124 -773 19 -84 -287 -14 128 -504 -528 -550 0 0 
125 -775 13 -85 -351 -138 161 -500 -531 -550 0 0 
126 -774 10 -84 -424 -159 205 -498 -530 -548 0 0 
127 -775 12 -84 -496 -184 211 -502 -534 -543 0 0 
128 -775 11 -81 -534 -169 195 -508 -541 -536 0 0 
129 -772 16 -79 -519 -106 217 -513 -543 -532 0 0 
130 -776 15 -81 -496 -29 228 -514 -540 -530 0 0 
131 -777 15 -75 -482 45 214 -512 -540 -528 0 0 
132 -773 20 -75 -457 114 168 -509 -542 -526 0 0 
133 -776 22 -72 -437 120 152 -509 -543 -524 0 0 
134 -780 24 -71 -407 110 150 -510 -546 -524 0 0 
135 -774 23 -67 -371 66 147 -512 -544 -524 0 0 
136 -777 25 -67 -352 45 144 -513 -544 -524 0 0 
137 -780 32 -65 -331 29 144 -515 -543 -524 0 0 
138 -778 32 -65 -299 10 142 -516 -541 -522 0 0 
139 -775 32 -62 -286 12 129 -517 -538 -520 0 0 
140 -779 35 -62 -268 17 121 -518 -536 -520 0 0 
141 -779 40 -59 -238 28 116 -520 -534 -518 0 0 
142 -781 42 -61 -237 28 109 -520 -532 -518 0 0 
143 -779 37 -59 -225 29 100 -521 -533 -517 0 0 
144 -780 40 -58 -214 30 91 -522 -533 -517 0 0 
145 -780 49 -62 -211 34 88 -521 -533 -517 0 0 
146 -777 49 -62 -207 39 86 -520 -532 -518 0 0 
147 -776 52 -62 -204 43 84 -520 -534 -519 0 0 
148 -783 53 -60 -210 35 70 -520 -535 -519 0 0 
149 -783 53 -60 -210 35 70 -520 -535 -519 0 0 
150 -784 58 -58 -204 30 67 -520 -538 -521 0 0 
151 -781 61 -58 -210 24 63 -520 -540 -522 0 0 
152 -782 52 -55 -211 18 62 -521 -541 -523 0 0 
153 -783 62 -50 -206 19 62 -521 -542 -525 0 0 
154 -785 57 -49 -208 20 58 -522 -544 -526 0 0 
155 -781 59 -48 -202 18 52 -522 -543 -528 0 0 
156 -787 58 -44 -198 17 54 -521 -543 -529 0 0 
157 -783 57 -43 -199 18 49 -521 -542 -531 0 0 
158 -785 57 -43 -190 23 43 -521 -538 -532 0 0 
159 -783 53 -45 -139 34 36 -520 -534 -534 0 0 
160 -787 51 -44 -134 34 35 -519 -531 -537 0 0 
161 -790 49 -45 -145 38 32 -519 -530 -539 0 0 
162 -787 50 -46 -204 31 35 -518 -528 -540 0 0 
163 -789 40 -47 -268 17 41 -518 -529 -540 0 0 
164 -787 39 -47 -318 9 38 -520 -529 -538 0 0 
165 -788 38 -49 -325 -23 70 -522 -526 -538 0 0 
166 -791 43 -49 -362 -28 102 -522 -525 -534 0 0 
167 -790 41 -51 -378 -12 115 -521 -527 -529 0 0 
168 -791 42 -50 -367 20 128 -519 -526 -524 0 0 
169 -791 42 -53 -350 36 113 -519 -521 -522 0 0 
170 -788 40 -54 -349 40 87 -519 -518 -522 0 0 
171 -790 36 -57 -360 17 62 -520 -517 -524 0 0 
172 -792 47 -58 -346 -4 29 -524 -521 -527 0 0 
173 -793 40 -58 -338 35 51 -529 -528 -529 0 0 
174 -791 44 -58 -365 75 137 -529 -536 -528 0 0 
175 -792 43 -60 -542 28 436 -517 -529 -526 0 0 
176 -792 53 -58 -647 -71 475 -506 -526 -520 0 0 
177 -792 59 -59 -657 -178 387 -505 -533 -510 0 0 
178 -790 62 -56 -490 -233 297 -503 -536 -500 0 0 
179 -794 68 -61 -422 -219 267 -507 -535 -494 0 0 
180 -795 79 -60 -328 -156 196 -510 -523 -493 0 0 
181 -790 75 -62 -253 -13 126 -512 -522 -498 0 0 
182 -793 85 -63 -271 52 111 -514 -529 -502 0 0 
183 -793 84 -62 -295 115 127 -516 -533 -506 0 0 
184 -788 89 -61 -407 183 207 -518 -534 -512 0 0 
185 -792 87 -59 -485 190 210 -516 -539 -519 0 0 
186 -795 89 -56 -503 198 183 -514 -547 -524 0 0 
187 -795 90 -53 -479 174 176 -514 -546 -527 0 0 
188 -795 95 -53 -422 65 186 -516 -545 -529 0 0 
189 -795 90 -51 -393 20 178 -519 -539 -531 0 0 
190 -798 91 -51 -378 -9 177 -521 -537 -532 0 0 
191 -796 92 -50 -367 -42 142 -522 -538 -533 0 0 
192 -795 90 -49 -374 -41 136 -522 -538 -533 0 0 
193 -796 85 -45 -386 -34 127 -523 -541 -532 0 0 
194 -798 79 -42 -369 -21 97 -523 -544 -530 0 0 
195 -801 81 -41 -329 -20 111 -523 -542 -528 0 0 
196 -798 86 -41 -306 -25 125 -523 -540 -528 0 0 
197 -798 91 -37 -270 -19 114 -521 -539 -527 0 0 
198 -798 89 -39 -240 -12 116 -520 -535 -528 0 0 
199 -800 84 -41 -226 -9 116 -520 -531 -530 0 0 
200 -798 91 -41 -240 -8 106 -519 -532 -532 0 0 
201 -797 82 -40 -242 2 93 -518 -531 -536 0 0 
202 -797 80 -40 -238 2 89 -516 -530 -538 0 0 
203 -800 76 -43 -235 -1 85 -516 -530 -542 0 0 
204 -801 76 -41 -220 -4 78 -516 -531 -543 0 0 
205 -800 73 -41 -221 -6 76 -515 -530 -544 0 0 
206 -802 64 -42 -220 -10 79 -515 -529 -545 0 0 
207 -803 75 -43 -215 -23 74 -514 -529 -544 0 0 
208 -803 70 -44 -215 -26 72 -513 -529 -544 0 0 
209 -798 61 -46 -218 -26 72 -513 -531 -541 0 0 
210 -803 66 -44 -228 -27 69 -512 -532 -540 0 0 
211 -802 58 -44 -227 -25 67 -511 -534 -537 0 0 
212 -802 64 -43 -224 -22 69 -511 -534 -535 0 0 
213 -804 58 -42 -228 -23 73 -511 -533 -532 0 0 
214 -802 59 -44 -243 -9 60 -511 -535 -530 0 0 
215 -804 60 -42 -239 -4 50 -511 -536 -528 0 0 
216 -803 54 -41 -237 -3 46 -510 -538 -527 0 0 
217 -804 63 -40 -227 -15 33 -508 -539 -525 0 0 
218 -803 61 -40 -221 -21 32 -505 -540 -525 0 0 
219 -806 59 -39 -222 -18 43 -503 -539 -524 0 0 
220 -803 66 -39 -245 -13 70 -503 -535 -523 0 0 
221 -806 62 -41 -268 -5 75 -503 -532 -522 0 0 
222 -805 60 -40 -297 -4 75 -503 -532 -525 0 0 
223 -808 65 -41 -283 -27 55 -503 -531 -523 0 0 
224 -807 58 -42 -332 -2 97 -504 -529 -524 0 0 
225 -808 56 -44 -371 0 119 -507 -528 -528 0 0 
226 -805 55 -47 -392 -9 123 -509 -527 -534 0 0 
227 -806 55 -48 -384 -10 89 -509 -525 -536 0 0 
228 -805 55 -47 -372 3 79 -508 -523 -535 0 0 
229 -808 55 -53 -347 35 79 -505 -521 -532 0 0 
230 -808 50 -55 -322 48 137 -503 -522 -529 0 0 
231 -805 48 -55 -352 16 175 -500 -526 -531 0 0 
232 -807 43 -60 -398 -5 234 -501 -522 -536 0 0 
233 -806 42 -63 -527 125 334 -511 -515 -542 0 0 
234 -801 41 -64 -553 187 290 -523 -520 -547 0 0 
235 -807 32 -65 -521 182 216 -530 -528 -550 0 0 
236 -806 25 -62 -371 85 158 -526 -532 -551 0 0 
237 -806 22 -66 -327 67 166 -517 -529 -549 0 0 
238 -806 20 -67 -302 37 153 -507 -527 -549 0 0 
239 -807 16 -67 -308 -71 141 -502 -532 -551 0 0 
240 -807 17 -66 -320 -109 160 -499 -535 -551 0 0 
241 -808 6 -65 -355 -131 193 -496 -536 -550 0 0 
242 -804 -3 -66 -416 -146 209 -498 -536 -549 0 0 
243 -806 2 -63 -475 -134 201 -503 -537 -546 0 0 
