% Mike Stanley's IMU Data Logger
% Date & Time   Monday 14 February 2011  -  12:32:29 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Roughly 11.25X8.75X1 3/15 book with sensor mounted in 1 corner pushed off table.  This sample set was manually truncated to eliminate most of the "hit the floor" data  (a cushion was used to break the fall anyway).
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
105 332 142 429 11 21 353 -516 -534 -529 0 0 
106 334 143 431 11 21 353 -515 -535 -529 0 0 
107 329 148 431 11 21 354 -515 -534 -529 0 0 
108 334 144 432 12 20 354 -515 -534 -529 0 0 
109 329 146 431 12 20 354 -515 -535 -529 0 0 
110 332 149 429 12 21 353 -515 -535 -530 0 0 
111 331 145 429 13 21 354 -515 -534 -529 0 0 
112 335 148 430 13 21 354 -515 -535 -529 0 0 
113 334 146 431 13 21 353 -515 -533 -529 0 0 
114 330 146 429 13 21 354 -515 -534 -529 0 0 
115 330 143 432 12 21 354 -515 -534 -529 0 0 
116 330 150 431 12 21 354 -515 -534 -529 0 0 
117 328 150 432 12 21 353 -515 -534 -529 0 0 
118 334 148 428 12 21 353 -516 -534 -530 0 0 
119 328 150 432 12 21 353 -515 -534 -529 0 0 
120 331 144 430 12 21 352 -515 -534 -529 0 0 
121 331 144 430 12 21 352 -515 -534 -529 0 0 
122 329 144 430 12 21 352 -516 -534 -529 0 0 
123 333 148 430 12 21 351 -515 -534 -529 0 0 
124 330 144 429 12 21 352 -516 -534 -529 0 0 
125 329 150 432 12 21 352 -516 -535 -529 0 0 
126 329 147 431 12 21 354 -516 -535 -529 0 0 
127 331 143 429 12 21 353 -516 -534 -529 0 0 
128 328 146 432 12 21 354 -515 -535 -530 0 0 
129 331 147 431 12 21 354 -515 -534 -529 0 0 
130 330 140 430 13 21 354 -515 -534 -529 0 0 
131 334 148 430 13 21 354 -515 -534 -529 0 0 
132 331 144 429 13 21 353 -515 -534 -529 0 0 
133 331 143 432 13 21 354 -516 -534 -529 0 0 
134 335 152 428 12 21 353 -515 -534 -529 0 0 
135 329 147 430 12 21 353 -515 -534 -529 0 0 
136 331 145 429 12 21 353 -516 -533 -529 0 0 
137 330 147 430 12 21 353 -515 -533 -529 0 0 
138 331 142 429 12 21 353 -515 -535 -529 0 0 
139 329 144 430 12 21 353 -515 -534 -530 0 0 
140 330 150 430 12 21 354 -515 -534 -529 0 0 
141 331 147 429 12 21 353 -515 -534 -529 0 0 
142 330 151 430 12 21 353 -515 -534 -530 0 0 
143 327 148 433 12 21 354 -515 -534 -529 0 0 
144 331 151 430 12 21 353 -515 -534 -529 0 0 
145 330 148 429 12 21 354 -515 -534 -529 0 0 
146 334 146 430 12 21 354 -515 -534 -529 0 0 
147 329 148 430 12 21 354 -516 -534 -530 0 0 
148 334 144 431 13 20 354 -515 -534 -529 0 0 
149 329 146 428 13 20 355 -515 -534 -529 0 0 
150 331 151 429 13 20 353 -516 -534 -530 0 0 
151 332 146 429 12 21 354 -515 -534 -530 0 0 
152 332 144 431 12 21 354 -515 -533 -529 0 0 
153 330 145 430 12 21 353 -516 -533 -529 0 0 
154 330 152 432 11 21 352 -515 -533 -529 0 0 
155 333 151 429 12 21 352 -515 -534 -529 0 0 
156 331 153 431 12 21 352 -516 -534 -529 0 0 
157 329 148 430 12 21 352 -515 -534 -529 0 0 
158 329 149 431 12 21 353 -515 -534 -529 0 0 
159 330 144 430 12 21 353 -516 -534 -529 0 0 
160 331 147 429 12 21 354 -515 -534 -529 0 0 
161 331 154 430 12 20 353 -515 -534 -529 0 0 
162 331 143 432 12 21 353 -516 -535 -529 0 0 
163 330 151 429 12 21 354 -515 -534 -529 0 0 
164 332 146 430 12 21 354 -516 -534 -529 0 0 
165 334 148 428 12 21 354 -515 -534 -529 0 0 
166 330 147 430 12 21 354 -516 -533 -529 0 0 
167 330 147 430 12 21 354 -516 -533 -529 0 0 
168 331 149 430 12 21 354 -515 -534 -530 0 0 
169 329 150 429 12 21 354 -515 -534 -529 0 0 
170 331 152 431 12 21 354 -515 -534 -529 0 0 
171 331 151 428 12 21 354 -515 -534 -529 0 0 
172 333 146 429 12 21 354 -516 -535 -529 0 0 
173 331 150 429 12 21 353 -515 -534 -530 0 0 
174 330 148 428 12 21 352 -515 -534 -529 0 0 
175 331 145 429 12 21 353 -515 -534 -529 0 0 
176 329 147 429 11 21 354 -516 -534 -529 0 0 
177 327 148 430 12 21 353 -515 -534 -529 0 0 
178 332 146 430 12 21 353 -516 -534 -529 0 0 
179 330 150 429 12 21 353 -515 -534 -529 0 0 
180 330 148 431 12 20 353 -516 -534 -529 0 0 
181 330 150 429 13 20 354 -516 -534 -529 0 0 
182 331 150 430 13 21 354 -516 -534 -530 0 0 
183 328 150 429 13 20 354 -515 -533 -529 0 0 
184 329 148 430 12 21 354 -515 -534 -530 0 0 
185 329 150 429 12 22 355 -515 -534 -529 0 0 
186 330 144 429 12 21 353 -515 -534 -529 0 0 
187 328 152 432 13 19 351 -515 -534 -529 0 0 
188 336 146 432 11 22 354 -516 -534 -529 0 0 
189 333 148 429 11 21 355 -515 -534 -529 0 0 
190 336 152 430 11 21 352 -515 -534 -529 0 0 
191 331 145 430 10 22 353 -516 -534 -529 0 0 
192 337 151 428 10 22 353 -515 -534 -529 0 0 
193 329 140 428 11 21 352 -516 -535 -529 0 0 
194 331 147 431 11 21 353 -515 -535 -529 0 0 
195 329 147 430 11 21 353 -516 -535 -529 0 0 
196 335 147 429 11 20 353 -516 -534 -529 0 0 
197 332 144 429 11 19 353 -516 -534 -530 0 0 
198 329 152 430 8 20 353 -516 -534 -530 0 0 
199 333 145 431 -7 23 356 -515 -535 -529 0 0 
200 330 147 430 -16 24 356 -515 -534 -530 0 0 
201 333 146 431 -24 24 355 -516 -534 -530 0 0 
202 332 147 431 -57 27 353 -516 -535 -530 0 0 
203 331 144 430 -61 16 358 -516 -536 -530 0 0 
204 332 152 430 -84 25 356 -516 -537 -530 0 0 
205 329 145 431 -93 27 356 -517 -536 -530 0 0 
206 337 146 432 -110 27 358 -517 -537 -531 0 0 
207 331 146 432 -112 26 358 -517 -537 -531 0 0 
208 332 146 430 -111 26 357 -515 -536 -532 0 0 
209 334 152 433 -111 27 367 -516 -535 -532 0 0 
210 332 150 437 -116 25 353 -516 -535 -533 0 0 
211 332 146 436 -109 26 355 -515 -535 -534 0 0 
212 333 152 438 -101 27 358 -515 -535 -535 0 0 
213 331 150 439 -92 26 360 -515 -535 -536 0 0 
214 334 150 439 -84 26 356 -516 -535 -538 0 0 
215 334 149 440 -74 28 357 -515 -535 -539 0 0 
216 337 138 443 -69 28 355 -515 -535 -540 0 0 
217 335 146 442 -59 30 356 -515 -535 -542 0 0 
218 338 144 445 -59 29 362 -516 -535 -543 0 0 
219 341 141 446 -55 31 365 -516 -536 -545 0 0 
220 339 149 446 -63 30 344 -516 -536 -548 0 0 
221 336 149 449 -62 32 363 -517 -535 -551 0 0 
222 339 152 450 -50 32 359 -517 -537 -552 0 0 
223 343 150 454 -40 28 362 -516 -536 -553 0 0 
224 339 156 454 -37 21 357 -517 -536 -553 0 0 
225 338 153 457 -24 15 355 -516 -535 -551 0 0 
226 343 157 458 -18 18 385 -516 -536 -548 0 0 
227 343 157 463 -30 13 341 -515 -536 -544 0 0 
228 345 160 463 -33 15 361 -516 -535 -541 0 0 
229 345 157 466 -25 19 375 -516 -535 -537 0 0 
230 353 161 467 -31 19 352 -515 -534 -534 0 0 
231 348 166 470 -24 18 346 -514 -533 -532 0 0 
232 353 165 472 -17 20 384 -514 -532 -531 0 0 
233 351 161 473 -17 19 349 -514 -533 -529 0 0 
234 349 163 474 -7 20 367 -514 -533 -527 0 0 
235 353 167 479 7 24 398 -516 -534 -525 0 0 
236 353 157 480 5 21 350 -517 -534 -524 0 0 
237 356 162 484 20 20 382 -514 -533 -523 0 0 
238 357 169 486 18 20 357 -515 -534 -522 0 0 
239 357 164 485 24 20 370 -514 -533 -521 0 0 
240 360 163 486 28 18 363 -514 -533 -520 0 0 
241 361 159 490 32 19 358 -513 -532 -519 0 0 
242 360 162 493 27 18 354 -513 -533 -518 0 0 
243 365 160 494 33 18 365 -512 -538 -518 0 0 
244 367 160 494 -73 0 41 -512 -556 -518 0 0 
245 365 156 498 1 14 597 -501 -523 -516 0 0 
246 364 159 500 118 108 918 -523 -535 -515 0 0 
247 367 157 500 -34 -17 180 -516 -540 -516 0 0 
248 367 152 504 20 27 358 -513 -532 -515 0 0 
249 370 159 502 33 21 480 -511 -532 -515 0 0 
250 374 160 504 7 27 385 -515 -536 -515 0 0 
251 375 156 506 14 23 376 -514 -537 -516 0 0 
252 370 154 508 29 26 435 -515 -535 -517 0 0 
253 375 150 512 23 24 397 -515 -537 -518 0 0 
254 378 153 511 20 22 353 -515 -538 -519 0 0 
255 375 157 513 25 21 362 -515 -539 -521 0 0 
256 383 157 514 21 19 353 -514 -540 -522 0 0 
257 377 157 513 23 22 375 -514 -541 -524 0 0 
258 380 151 515 17 26 364 -513 -543 -526 0 0 
259 384 151 515 14 25 359 -514 -546 -526 0 0 
260 386 153 515 12 21 340 -514 -548 -527 0 0 
261 385 154 514 15 20 336 -515 -551 -527 0 0 
262 393 154 514 8 17 295 -512 -558 -529 0 0 
263 399 157 512 12 25 315 -513 -561 -530 0 0 
264 402 156 512 12 20 277 -515 -567 -531 0 0 
265 411 155 507 7 16 233 -513 -575 -532 0 0 
266 413 157 504 9 16 221 -511 -582 -533 0 0 
267 420 151 497 19 24 248 -511 -589 -535 0 0 
268 430 153 493 27 24 238 -513 -597 -535 0 0 
269 435 152 488 34 16 204 -515 -605 -535 0 0 
270 445 160 479 40 6 130 -512 -614 -535 0 0 
271 455 158 469 42 9 121 -510 -622 -535 0 0 
272 469 154 463 45 13 136 -509 -633 -535 0 0 
273 486 164 449 46 10 106 -511 -642 -534 0 0 
274 496 160 436 46 7 75 -510 -651 -533 0 0 
275 509 155 420 48 6 60 -508 -661 -533 0 0 
276 525 161 404 51 6 53 -506 -669 -532 0 0 
277 538 162 388 62 12 62 -506 -675 -532 0 0 
278 554 159 370 65 9 56 -504 -682 -532 0 0 
279 573 162 349 66 8 29 -504 -689 -531 0 0 
280 586 162 327 73 10 27 -502 -693 -531 0 0 
281 603 157 306 77 12 41 -502 -697 -531 0 0 
282 616 163 283 80 13 52 -502 -700 -530 0 0 
283 633 158 257 78 5 17 -504 -704 -530 0 0 
284 646 155 228 78 12 11 -503 -702 -530 0 0 
285 664 153 202 84 7 42 -500 -709 -530 0 0 
286 678 159 171 172 24 39 -503 -716 -528 0 0 
287 690 155 134 133 68 -38 -504 -731 -529 0 0 
288 699 156 97 68 -18 -294 -491 -739 -532 0 0 
289 712 166 59 138 11 31 -495 -725 -533 0 0 
290 717 165 21 109 27 77 -497 -728 -531 0 0 
291 721 165 -17 94 11 -83 -497 -729 -532 0 0 
292 727 171 -55 110 15 44 -497 -726 -532 0 0 
293 721 178 -95 104 18 19 -499 -727 -532 0 0 
294 724 184 -130 106 15 24 -501 -725 -532 0 0 
295 714 183 -165 109 15 75 -500 -725 -532 0 0 
296 711 190 -199 105 15 36 -501 -722 -533 0 0 
297 701 197 -230 107 14 61 -502 -723 -533 0 0 
298 692 198 -264 104 15 37 -502 -721 -533 0 0 
299 683 207 -293 105 14 53 -503 -721 -533 0 0 
300 672 208 -322 104 15 37 -503 -719 -533 0 0 
301 662 211 -352 104 14 45 -504 -718 -533 0 0 
302 655 215 -381 103 13 36 -504 -716 -533 0 0 
303 641 222 -409 102 13 42 -505 -716 -533 0 0 
304 630 227 -437 100 12 37 -506 -716 -533 0 0 
305 614 221 -468 98 12 30 -507 -715 -533 0 0 
306 599 220 -497 94 11 26 -507 -714 -534 0 0 
307 579 211 -526 92 10 22 -508 -714 -534 0 0 
308 554 203 -548 92 10 22 -508 -714 -533 0 0 
309 524 178 -555 93 9 10 -508 -714 -533 0 0 
