% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to shoe with shoelaces.  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
97 -331 52 747 -47 34 556 -494 -342 -546 0 0 
98 -367 57 723 47 6 640 -486 -301 -549 0 0 
99 -413 64 691 63 -3 695 -484 -248 -549 0 0 
100 -461 76 649 58 -62 732 -482 -199 -551 0 0 
101 -508 82 603 -116 -119 690 -476 -170 -546 0 0 
102 -554 97 555 -321 -72 637 -463 -160 -546 0 0 
103 -594 99 508 -669 -12 626 -451 -181 -537 0 0 
104 -594 99 508 -669 -12 626 -451 -181 -537 0 0 
105 -622 123 465 -1065 0 503 -456 -219 -519 0 0 
106 -645 146 429 -1090 -84 452 -455 -268 -491 0 0 
107 -660 165 400 -1152 -148 444 -427 -330 -462 0 0 
108 -670 178 377 -1175 -70 522 -406 -376 -454 0 0 
109 -670 202 368 -814 93 539 -399 -428 -466 0 0 
110 -672 210 360 -545 19 381 -436 -474 -471 0 0 
111 -671 219 365 129 28 596 -497 -513 -472 0 0 
112 -663 223 374 -337 -23 842 -542 -558 -472 0 0 
113 -658 238 385 -259 -130 781 -557 -578 -463 0 0 
114 -651 248 395 142 -325 677 -561 -588 -464 0 0 
115 -646 249 408 245 -441 513 -541 -603 -467 0 0 
116 -637 264 421 154 -371 492 -522 -620 -470 0 0 
117 -624 270 438 105 -291 487 -512 -639 -480 0 0 
118 -613 277 457 76 -222 428 -508 -655 -493 0 0 
119 -600 271 477 85 -191 410 -510 -668 -505 0 0 
120 -589 275 498 81 -155 402 -515 -681 -518 0 0 
121 -571 270 523 61 -124 392 -523 -689 -530 0 0 
122 -557 268 545 10 -93 366 -531 -696 -539 0 0 
