% Mike Stanley's IMU Data Logger
% Date & Time   Monday 14 February 2011  -  12:32:29 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Roughly 11.25X8.75X1 3/15 book with sensor mounted in center bottom pushed off table.  This sample set was manually truncated to eliminate most of the "hit the floor" data  (a cushion was used to break the fall anyway).
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
101 264 171 295 -5 3 352 -515 -534 -529 0 0 
102 262 174 296 -4 3 352 -515 -534 -530 0 0 
103 265 177 296 -4 4 352 -514 -534 -529 0 0 
104 263 178 296 -3 4 352 -515 -534 -529 0 0 
105 265 176 295 -3 5 352 -515 -535 -530 0 0 
106 262 177 296 -3 5 352 -515 -534 -529 0 0 
107 262 174 296 -3 5 352 -515 -534 -529 0 0 
108 261 179 297 -3 4 352 -516 -534 -528 0 0 
109 263 179 296 -4 4 352 -515 -534 -529 0 0 
110 264 180 294 -4 3 353 -515 -534 -529 0 0 
111 263 185 297 -5 3 353 -515 -534 -529 0 0 
112 263 183 296 -4 4 352 -516 -534 -529 0 0 
113 265 185 296 -4 4 352 -515 -534 -529 0 0 
114 265 177 295 -4 4 352 -515 -533 -529 0 0 
115 263 176 297 -4 4 352 -516 -534 -528 0 0 
116 269 178 298 -4 5 350 -515 -534 -529 0 0 
117 263 180 296 -4 5 351 -516 -534 -529 0 0 
118 261 183 296 -4 5 351 -515 -534 -529 0 0 
119 263 174 297 -4 4 353 -515 -534 -529 0 0 
120 262 178 297 -4 4 352 -515 -534 -529 0 0 
121 262 181 296 -4 3 352 -515 -534 -529 0 0 
122 262 183 295 -4 3 353 -515 -534 -529 0 0 
123 262 180 298 -4 4 352 -515 -534 -529 0 0 
124 263 178 296 -3 4 353 -515 -534 -529 0 0 
125 263 181 296 -3 4 352 -515 -534 -529 0 0 
126 266 176 297 -3 5 352 -515 -534 -529 0 0 
127 264 182 298 -4 5 352 -515 -534 -529 0 0 
128 263 183 297 -4 4 352 -514 -534 -529 0 0 
129 263 184 296 -4 4 352 -515 -534 -529 0 0 
130 265 183 298 -5 4 353 -515 -534 -529 0 0 
131 262 182 293 -5 4 352 -515 -534 -529 0 0 
132 266 187 297 -5 4 351 -515 -533 -528 0 0 
133 261 188 295 -4 4 351 -515 -534 -529 0 0 
134 266 176 295 -4 4 352 -515 -534 -529 0 0 
135 263 186 295 -4 5 351 -516 -534 -529 0 0 
136 266 180 296 -4 5 351 -515 -534 -529 0 0 
137 265 184 296 -4 5 352 -515 -534 -529 0 0 
138 263 178 296 -4 4 353 -515 -534 -529 0 0 
139 263 179 296 -4 4 352 -515 -535 -529 0 0 
140 263 177 298 -4 4 352 -515 -533 -529 0 0 
141 264 172 296 -4 3 353 -516 -533 -529 0 0 
142 266 174 298 -4 3 353 -515 -534 -528 0 0 
143 261 176 298 -4 3 353 -515 -534 -529 0 0 
144 266 172 296 -4 3 353 -515 -534 -529 0 0 
145 268 177 297 -3 4 352 -515 -534 -528 0 0 
146 264 177 297 -4 4 352 -515 -534 -529 0 0 
147 265 175 296 -4 4 352 -515 -534 -529 0 0 
148 263 175 296 -4 5 351 -516 -534 -529 0 0 
149 265 178 296 -5 4 351 -515 -534 -529 0 0 
150 265 181 298 -5 4 352 -515 -534 -529 0 0 
151 263 180 295 -5 4 352 -515 -534 -529 0 0 
152 264 174 298 -5 4 351 -516 -534 -528 0 0 
153 260 175 296 -5 4 351 -515 -534 -529 0 0 
154 264 178 296 -4 4 352 -515 -534 -529 0 0 
155 264 173 295 -3 4 353 -515 -534 -529 0 0 
156 268 179 296 -4 4 353 -516 -534 -529 0 0 
157 264 180 296 -3 4 352 -516 -534 -529 0 0 
158 263 186 299 -3 4 353 -515 -534 -529 0 0 
159 262 186 297 -3 4 352 -515 -534 -528 0 0 
160 265 182 296 -4 4 353 -515 -534 -529 0 0 
161 261 182 297 -4 4 352 -515 -534 -529 0 0 
162 265 174 295 -4 4 352 -515 -534 -530 0 0 
163 264 179 296 -4 4 353 -515 -534 -529 0 0 
164 261 185 298 -4 4 352 -515 -534 -529 0 0 
165 262 181 295 -4 4 352 -515 -534 -529 0 0 
166 262 182 295 -4 4 352 -516 -534 -529 0 0 
167 267 180 297 -4 5 353 -515 -534 -529 0 0 
168 263 175 296 -4 4 352 -515 -534 -529 0 0 
169 268 178 296 -4 4 353 -515 -534 -529 0 0 
170 265 176 297 -4 4 352 -515 -534 -529 0 0 
171 265 179 296 -4 4 352 -515 -534 -529 0 0 
172 262 180 295 -4 4 352 -515 -534 -530 0 0 
173 263 179 296 -4 4 352 -515 -534 -529 0 0 
174 262 177 294 -5 3 355 -516 -535 -529 0 0 
175 264 177 296 -4 4 353 -516 -535 -529 0 0 
176 267 174 294 -4 4 353 -515 -534 -528 0 0 
177 265 180 299 -4 4 352 -515 -534 -530 0 0 
178 265 179 297 -4 5 353 -516 -534 -529 0 0 
179 263 177 296 -4 4 353 -516 -534 -529 0 0 
180 263 181 294 -4 4 351 -515 -534 -529 0 0 
181 267 178 297 -4 4 352 -516 -534 -529 0 0 
182 263 185 296 -4 4 353 -515 -535 -530 0 0 
183 264 181 296 -5 3 351 -515 -534 -529 0 0 
184 264 180 295 -5 4 351 -515 -534 -529 0 0 
185 268 178 296 -5 4 351 -516 -534 -530 0 0 
186 264 180 297 -5 4 352 -515 -534 -529 0 0 
187 264 176 297 -5 4 351 -516 -534 -529 0 0 
188 264 180 296 -5 4 350 -516 -534 -529 0 0 
189 263 179 295 -6 4 351 -515 -534 -529 0 0 
190 270 176 298 -7 5 353 -516 -534 -529 0 0 
191 264 173 296 -9 5 352 -515 -534 -529 0 0 
192 264 174 296 -10 5 353 -515 -534 -529 0 0 
193 265 175 298 -6 3 354 -516 -534 -529 0 0 
194 270 167 294 -16 3 355 -515 -534 -529 0 0 
195 265 172 298 -30 0 349 -515 -534 -529 0 0 
196 261 178 298 -35 7 352 -515 -535 -529 0 0 
197 264 177 297 -38 6 355 -516 -534 -529 0 0 
198 265 181 298 -38 3 349 -516 -535 -530 0 0 
199 265 176 296 -36 5 349 -516 -535 -530 0 0 
200 263 185 299 -35 6 354 -515 -535 -530 0 0 
201 262 184 299 -37 5 354 -516 -535 -530 0 0 
202 265 177 301 -40 5 356 -516 -535 -530 0 0 
203 265 182 302 -47 10 354 -517 -535 -530 0 0 
204 270 183 301 -49 12 353 -517 -535 -530 0 0 
205 265 179 302 -54 11 350 -516 -535 -530 0 0 
206 265 178 304 -63 8 348 -515 -535 -530 0 0 
207 268 174 302 -62 10 351 -515 -534 -529 0 0 
208 269 171 304 -57 8 353 -517 -534 -530 0 0 
209 265 175 305 -59 -2 348 -517 -535 -530 0 0 
210 268 177 307 -57 -4 354 -516 -535 -530 0 0 
211 269 179 309 -52 -4 356 -515 -534 -531 0 0 
212 274 174 310 -66 -2 352 -516 -535 -532 0 0 
213 270 176 310 -63 0 352 -515 -534 -533 0 0 
214 270 180 314 -61 0 352 -515 -535 -533 0 0 
215 271 178 317 -65 0 347 -516 -534 -532 0 0 
216 271 181 316 -58 -2 349 -515 -534 -533 0 0 
217 272 180 319 -54 0 351 -515 -534 -533 0 0 
218 272 182 323 -57 -3 354 -516 -534 -534 0 0 
219 272 182 323 -53 -5 362 -516 -535 -535 0 0 
220 275 182 325 -56 -4 351 -516 -535 -535 0 0 
221 274 180 329 -58 -8 358 -515 -534 -536 0 0 
222 272 184 330 -61 -13 352 -516 -535 -537 0 0 
223 275 181 332 -58 -13 350 -516 -535 -538 0 0 
224 281 183 335 -57 -11 348 -516 -534 -539 0 0 
225 281 184 337 -45 -6 349 -515 -534 -540 0 0 
226 277 186 338 -52 3 339 -514 -533 -540 0 0 
227 278 176 341 -60 9 346 -515 -534 -541 0 0 
228 280 177 344 -52 13 359 -515 -534 -541 0 0 
229 278 179 349 -59 17 354 -515 -534 -539 0 0 
230 280 180 349 -53 17 356 -516 -533 -540 0 0 
231 284 180 352 -46 15 357 -515 -534 -538 0 0 
232 282 179 353 -35 11 340 -514 -535 -538 0 0 
233 283 178 358 -32 9 361 -514 -533 -538 0 0 
234 280 180 360 -20 8 358 -515 -534 -539 0 0 
235 281 184 365 -14 -2 356 -515 -534 -539 0 0 
236 284 178 365 -14 -7 356 -515 -534 -539 0 0 
237 284 180 370 -19 -3 353 -515 -534 -541 0 0 
238 288 174 372 -28 5 355 -515 -533 -540 0 0 
239 284 175 373 -26 15 344 -515 -533 -540 0 0 
240 283 173 378 -24 26 363 -515 -533 -540 0 0 
241 285 176 380 -25 33 350 -516 -534 -538 0 0 
242 286 176 384 -18 32 375 -515 -534 -537 0 0 
243 288 179 383 -15 39 350 -517 -535 -536 0 0 
244 286 179 386 -6 34 365 -516 -533 -534 0 0 
245 289 178 390 -5 25 357 -516 -534 -532 0 0 
246 292 177 393 4 23 364 -516 -534 -531 0 0 
247 292 179 395 8 12 371 -516 -534 -531 0 0 
248 288 178 398 3 3 363 -516 -534 -531 0 0 
249 289 174 401 -4 13 349 -514 -534 -531 0 0 
250 291 177 401 0 21 364 -515 -534 -530 0 0 
251 288 178 402 -6 36 356 -515 -534 -529 0 0 
252 291 172 406 -6 40 361 -515 -534 -527 0 0 
253 291 169 408 -1 43 357 -515 -535 -525 0 0 
254 291 176 411 7 34 364 -515 -535 -523 0 0 
255 295 170 412 2 28 362 -514 -537 -521 0 0 
256 297 173 413 5 22 365 -513 -536 -520 0 0 
257 295 169 415 4 11 379 -513 -535 -519 0 0 
258 296 176 418 11 31 392 -514 -537 -518 0 0 
259 293 170 421 -10 59 366 -515 -539 -515 0 0 
260 303 174 423 -48 50 370 -524 -539 -513 0 0 
261 299 167 424 -26 -15 373 -525 -537 -512 0 0 
262 299 168 428 -20 -30 315 -519 -534 -514 0 0 
263 297 173 428 -7 54 297 -510 -534 -536 0 0 
264 297 162 429 -64 -40 419 -512 -535 -600 0 0 
265 298 170 432 36 -103 407 -519 -535 -564 0 0 
266 301 174 433 53 -43 373 -518 -535 -520 0 0 
267 303 172 437 1 -19 369 -515 -536 -517 0 0 
268 302 172 441 1 -7 367 -514 -536 -517 0 0 
269 304 175 439 4 -9 384 -515 -535 -518 0 0 
270 302 168 441 1 -14 377 -516 -537 -519 0 0 
271 303 174 442 2 -11 376 -514 -536 -519 0 0 
272 306 171 441 1 -7 383 -515 -536 -519 0 0 
273 308 176 447 -5 -3 378 -516 -536 -520 0 0 
274 308 167 449 -6 -5 367 -516 -535 -519 0 0 
275 310 164 451 -10 -1 378 -515 -536 -520 0 0 
276 310 167 451 -11 0 380 -514 -537 -520 0 0 
277 311 163 453 -11 13 389 -514 -538 -519 0 0 
278 315 165 455 -10 10 393 -516 -539 -519 0 0 
279 315 161 456 -9 5 387 -515 -540 -518 0 0 
280 321 166 457 -6 0 401 -513 -542 -518 0 0 
281 319 170 456 -11 -4 409 -515 -545 -517 0 0 
282 322 167 458 -18 -11 403 -515 -549 -518 0 0 
283 327 170 457 -18 -32 412 -514 -553 -519 0 0 
284 328 164 458 -20 -28 414 -512 -559 -521 0 0 
285 332 169 456 -19 -18 432 -512 -568 -522 0 0 
286 339 168 453 -20 -7 428 -514 -575 -523 0 0 
287 345 161 451 -20 -15 412 -515 -584 -524 0 0 
288 350 162 449 -19 -15 415 -511 -593 -524 0 0 
289 358 171 443 -18 -5 414 -510 -604 -524 0 0 
290 366 164 439 -17 1 411 -508 -613 -524 0 0 
291 377 164 431 -16 -2 391 -508 -625 -524 0 0 
292 389 162 424 -18 -4 380 -507 -635 -524 0 0 
293 399 162 414 -22 -5 373 -507 -645 -524 0 0 
294 412 166 405 -26 -6 358 -506 -654 -524 0 0 
295 422 167 391 -33 -7 335 -505 -664 -524 0 0 
296 437 172 381 -45 -9 313 -504 -673 -525 0 0 
297 451 163 367 -51 -9 282 -503 -681 -524 0 0 
298 467 170 351 -59 -12 257 -500 -690 -524 0 0 
299 482 170 335 -69 -2 235 -501 -697 -525 0 0 
300 496 170 315 -71 0 188 -500 -702 -525 0 0 
301 515 177 298 -74 -4 171 -502 -705 -524 0 0 
302 527 169 277 -76 -9 129 -501 -709 -525 0 0 
303 541 171 254 -81 -7 101 -502 -712 -525 0 0 
304 552 174 232 -80 -7 75 -500 -711 -525 0 0 
305 566 172 208 -79 -4 50 -500 -718 -525 0 0 
306 579 179 183 -23 60 417 -521 -730 -524 0 0 
307 589 178 155 -49 -8 91 -507 -737 -522 0 0 
308 602 173 126 -72 -54 232 -491 -733 -525 0 0 
309 609 171 97 -109 -3 44 -527 -737 -527 0 0 
310 619 174 66 -106 19 -42 -504 -735 -525 0 0 
311 627 173 38 -98 -5 62 -499 -736 -524 0 0 
312 640 179 6 -104 -3 35 -512 -735 -526 0 0 
313 641 162 -26 -101 0 33 -503 -736 -526 0 0 
314 646 175 -56 -99 -8 70 -506 -735 -525 0 0 
315 648 178 -93 -100 -4 41 -505 -734 -526 0 0 
