% Mike Stanley's IMU Data Logger
% Date & Time   Monday 14 February 2011  -  12:32:29 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Roughly 11.25X8.75X1 3/15 book with sensor mounted in 1 corner pushed off table at a 45 degree angle.  This data set was manually truncated to eliminate most of the data resulting from the "hit the floor" event  (a cushion was used to break the fall anyway).
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
104 155 363 458 11 23 351 -515 -534 -529 0 0 
105 155 368 456 11 24 352 -515 -534 -529 0 0 
106 154 363 456 11 23 353 -515 -533 -529 0 0 
107 155 356 456 11 23 354 -515 -534 -529 0 0 
108 154 359 457 12 23 354 -516 -534 -529 0 0 
109 156 360 457 12 23 354 -516 -534 -530 0 0 
110 155 366 458 12 23 355 -515 -534 -529 0 0 
111 157 369 459 12 24 355 -515 -533 -529 0 0 
112 156 367 456 12 24 355 -515 -533 -529 0 0 
113 157 362 455 12 24 354 -515 -534 -529 0 0 
114 152 363 458 11 24 353 -515 -534 -529 0 0 
115 155 367 457 11 24 354 -515 -534 -529 0 0 
116 154 362 457 11 23 353 -515 -534 -529 0 0 
117 152 361 457 11 23 353 -515 -534 -530 0 0 
118 154 361 457 11 23 353 -516 -533 -529 0 0 
119 157 363 456 11 23 353 -516 -533 -529 0 0 
120 155 366 457 11 23 353 -515 -534 -529 0 0 
121 153 360 457 11 23 353 -515 -534 -529 0 0 
122 153 357 457 11 23 354 -515 -534 -529 0 0 
123 153 358 458 11 23 353 -515 -534 -529 0 0 
124 155 363 456 11 24 352 -516 -534 -529 0 0 
125 158 362 456 11 24 354 -515 -534 -529 0 0 
126 155 355 457 11 24 354 -515 -534 -529 0 0 
127 154 359 457 11 24 354 -515 -534 -529 0 0 
128 154 358 457 12 23 354 -515 -534 -529 0 0 
129 154 362 457 12 24 355 -515 -533 -529 0 0 
130 154 358 457 12 23 355 -516 -534 -529 0 0 
131 153 354 457 12 24 355 -516 -534 -530 0 0 
132 155 363 456 12 24 354 -515 -534 -530 0 0 
133 154 361 458 12 23 354 -515 -534 -529 0 0 
134 153 357 458 11 24 354 -515 -534 -529 0 0 
135 157 360 457 11 24 353 -515 -534 -529 0 0 
136 153 354 455 11 23 353 -514 -534 -529 0 0 
137 154 360 457 11 23 353 -516 -534 -529 0 0 
138 154 361 459 11 23 353 -515 -533 -529 0 0 
139 153 358 457 11 23 352 -516 -533 -529 0 0 
140 153 364 457 11 23 352 -515 -533 -529 0 0 
141 156 367 458 11 23 354 -516 -534 -529 0 0 
142 155 364 458 11 23 354 -515 -534 -529 0 0 
143 154 369 457 12 24 354 -515 -534 -529 0 0 
144 154 366 458 11 24 355 -515 -534 -530 0 0 
145 155 368 456 11 24 353 -515 -534 -530 0 0 
146 155 368 458 11 24 353 -515 -534 -529 0 0 
147 155 364 457 11 24 354 -514 -534 -529 0 0 
148 154 366 459 12 23 355 -515 -534 -529 0 0 
149 157 361 456 12 23 354 -515 -534 -529 0 0 
150 160 370 457 12 23 355 -515 -534 -529 0 0 
151 154 368 455 12 23 356 -515 -533 -529 0 0 
152 157 367 457 12 23 354 -515 -534 -529 0 0 
153 154 358 458 11 23 353 -515 -534 -529 0 0 
154 155 367 455 11 24 353 -514 -533 -529 0 0 
155 152 359 455 11 24 353 -516 -534 -529 0 0 
156 152 355 458 11 24 353 -515 -533 -529 0 0 
157 156 361 454 11 23 353 -515 -534 -529 0 0 
158 154 366 458 11 23 353 -515 -534 -530 0 0 
159 156 366 456 11 23 353 -515 -534 -529 0 0 
160 155 365 455 11 23 354 -514 -533 -529 0 0 
161 157 356 458 12 23 355 -514 -534 -529 0 0 
162 154 362 456 12 23 355 -515 -533 -529 0 0 
163 155 363 457 12 24 354 -514 -533 -529 0 0 
164 156 371 457 12 24 354 -515 -534 -529 0 0 
165 155 365 457 12 24 354 -515 -534 -530 0 0 
166 153 367 457 12 24 353 -515 -534 -529 0 0 
167 151 363 457 11 24 354 -514 -533 -530 0 0 
168 156 357 455 11 23 353 -516 -534 -529 0 0 
169 155 355 459 11 23 353 -515 -534 -529 0 0 
170 154 356 456 11 23 353 -515 -534 -529 0 0 
171 153 362 458 11 23 352 -516 -534 -529 0 0 
172 154 364 458 11 22 352 -515 -534 -529 0 0 
173 154 363 458 11 23 353 -515 -533 -529 0 0 
174 156 360 456 12 23 352 -515 -533 -529 0 0 
175 151 368 456 12 23 352 -515 -534 -530 0 0 
176 155 364 454 11 24 353 -515 -534 -529 0 0 
177 158 366 457 11 23 354 -515 -534 -529 0 0 
178 156 368 457 11 23 354 -515 -534 -530 0 0 
179 156 365 458 11 23 354 -515 -534 -529 0 0 
180 155 364 458 11 23 353 -514 -534 -529 0 0 
181 153 367 458 11 23 355 -514 -534 -529 0 0 
182 153 362 456 11 23 355 -515 -533 -529 0 0 
183 155 363 456 10 22 354 -515 -534 -529 0 0 
184 153 368 455 -7 9 356 -515 -534 -529 0 0 
185 154 363 458 -17 2 355 -515 -534 -529 0 0 
186 156 362 456 -19 1 356 -515 -534 -530 0 0 
187 155 365 457 -18 0 355 -515 -534 -530 0 0 
188 154 359 457 -19 -1 355 -515 -534 -530 0 0 
189 155 366 456 -19 -2 355 -515 -534 -530 0 0 
190 153 367 457 -18 -3 355 -516 -535 -530 0 0 
191 157 365 460 -19 -3 355 -515 -533 -530 0 0 
192 152 365 458 -18 -3 355 -515 -534 -530 0 0 
193 155 365 460 -16 -5 356 -515 -534 -530 0 0 
194 155 363 457 -16 -5 355 -515 -534 -529 0 0 
195 154 361 458 -16 -4 356 -515 -534 -529 0 0 
196 152 360 458 -14 -3 357 -514 -534 -529 0 0 
197 157 364 460 -17 -2 355 -515 -533 -529 0 0 
198 154 367 459 -16 1 358 -515 -534 -529 0 0 
199 155 369 460 -15 3 359 -514 -534 -529 0 0 
200 155 366 462 -12 4 358 -515 -534 -529 0 0 
201 161 366 463 -11 4 356 -515 -535 -529 0 0 
202 155 369 461 -7 8 357 -515 -534 -529 0 0 
203 154 371 465 2 15 358 -515 -533 -529 0 0 
204 154 376 465 5 17 356 -515 -534 -529 0 0 
205 158 374 463 7 20 355 -515 -534 -529 0 0 
206 156 373 464 7 20 354 -514 -534 -529 0 0 
207 156 373 465 7 18 354 -514 -533 -529 0 0 
208 159 371 467 9 19 354 -515 -534 -529 0 0 
209 158 372 467 11 20 358 -515 -534 -528 0 0 
210 156 370 466 13 24 354 -515 -534 -527 0 0 
211 160 369 466 12 22 356 -515 -534 -528 0 0 
212 160 363 467 12 22 357 -515 -534 -527 0 0 
213 161 368 467 13 26 358 -515 -534 -527 0 0 
214 159 366 469 12 25 358 -515 -534 -527 0 0 
215 160 371 470 12 23 356 -515 -533 -526 0 0 
216 161 375 469 15 26 356 -515 -534 -527 0 0 
217 160 374 471 16 28 358 -515 -534 -527 0 0 
218 162 372 471 15 27 358 -515 -535 -527 0 0 
219 162 377 470 1 18 358 -515 -533 -527 0 0 
220 162 370 473 -6 15 359 -515 -534 -527 0 0 
221 161 372 471 -9 16 360 -515 -534 -528 0 0 
222 162 364 472 -17 9 358 -516 -534 -529 0 0 
223 163 370 472 -16 9 363 -515 -534 -529 0 0 
224 163 369 473 -15 10 360 -516 -534 -530 0 0 
225 162 373 474 -14 9 359 -515 -535 -531 0 0 
226 163 375 475 -9 11 359 -515 -534 -530 0 0 
227 164 377 477 -5 13 362 -515 -534 -531 0 0 
228 166 375 478 0 13 360 -515 -534 -531 0 0 
229 164 377 478 10 17 360 -515 -534 -531 0 0 
230 163 377 477 18 20 360 -515 -534 -530 0 0 
231 163 372 480 21 25 360 -515 -534 -530 0 0 
232 167 368 479 30 34 361 -514 -534 -529 0 0 
233 165 371 481 33 35 361 -515 -534 -529 0 0 
234 166 372 482 32 32 361 -515 -534 -528 0 0 
235 165 372 481 32 37 359 -514 -534 -528 0 0 
236 168 373 482 33 36 365 -514 -534 -527 0 0 
237 165 378 482 31 32 362 -515 -534 -527 0 0 
238 165 377 483 25 28 361 -515 -534 -526 0 0 
239 167 374 484 20 31 362 -514 -534 -526 0 0 
240 170 373 484 17 32 357 -514 -534 -526 0 0 
241 167 374 484 15 31 354 -514 -534 -526 0 0 
242 166 378 487 14 33 368 -514 -534 -527 0 0 
243 169 378 485 14 33 367 -514 -534 -528 0 0 
244 173 378 486 13 33 361 -515 -534 -528 0 0 
245 168 374 486 13 30 355 -513 -534 -528 0 0 
246 170 376 489 13 28 363 -513 -535 -529 0 0 
247 168 380 487 11 24 367 -514 -534 -530 0 0 
248 173 381 489 7 17 363 -514 -534 -529 0 0 
249 174 380 488 5 16 369 -514 -534 -529 0 0 
250 171 383 489 5 17 371 -514 -534 -529 0 0 
251 170 381 490 3 15 363 -514 -534 -528 0 0 
252 173 379 490 3 15 366 -515 -534 -528 0 0 
253 170 378 488 3 15 367 -515 -535 -528 0 0 
254 174 377 492 5 19 366 -514 -534 -527 0 0 
255 172 381 488 9 29 362 -514 -535 -528 0 0 
256 173 381 489 9 32 361 -514 -534 -528 0 0 
257 172 377 491 9 32 367 -514 -535 -529 0 0 
258 177 385 492 9 32 364 -514 -535 -530 0 0 
259 175 385 493 9 32 364 -513 -535 -530 0 0 
260 171 380 493 11 35 364 -513 -535 -531 0 0 
261 176 381 493 19 44 363 -514 -535 -532 0 0 
262 173 380 493 26 56 365 -513 -535 -532 0 0 
263 173 383 497 30 69 363 -512 -536 -533 0 0 
264 174 383 494 33 76 361 -512 -535 -535 0 0 
265 173 386 494 33 76 360 -512 -535 -536 0 0 
266 175 385 494 37 72 357 -511 -536 -537 0 0 
267 172 390 492 38 68 357 -511 -537 -539 0 0 
268 171 387 494 41 59 381 -511 -536 -540 0 0 
269 171 391 492 34 49 366 -511 -536 -540 0 0 
270 173 388 492 28 54 376 -511 -537 -541 0 0 
271 170 387 494 22 45 371 -512 -536 -542 0 0 
