% Mike Stanley's IMU Data Logger
% Date & Time   Tuesday 08 February 2011  -  04:15:33 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      sensor in left hand, tap with pen
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
97 -389 -396 319 -311 34 139 -516 -530 -529 0 0 
98 -388 -397 318 -313 33 140 -516 -530 -529 0 0 
99 -390 -389 317 -317 37 132 -517 -529 -529 0 0 
100 -388 -397 315 -317 39 129 -517 -530 -529 0 0 
101 -392 -396 318 -316 40 128 -516 -530 -529 0 0 
102 -389 -390 317 -312 38 121 -516 -532 -530 0 0 
103 -389 -389 315 -312 36 120 -517 -532 -530 0 0 
104 -390 -389 315 -312 36 122 -515 -533 -530 0 0 
105 -391 -392 318 -314 35 125 -515 -533 -529 0 0 
106 -392 -396 314 -315 35 127 -515 -533 -529 0 0 
107 -391 -389 316 -315 36 128 -515 -533 -529 0 0 
108 -391 -399 315 -316 36 128 -516 -534 -530 0 0 
109 -393 -396 315 -316 38 126 -517 -534 -530 0 0 
110 -390 -396 315 -316 38 128 -517 -534 -530 0 0 
111 -391 -393 315 -316 36 128 -517 -534 -531 0 0 
112 -390 -401 314 -316 34 129 -517 -533 -530 0 0 
113 -387 -394 316 -315 34 129 -517 -534 -530 0 0 
114 -391 -389 316 -315 34 128 -517 -534 -530 0 0 
115 -390 -397 316 -313 34 124 -517 -534 -530 0 0 
116 -391 -395 314 -313 34 127 -517 -533 -530 0 0 
117 -393 -397 314 -312 34 129 -516 -533 -530 0 0 
118 -392 -395 313 -314 34 129 -516 -533 -529 0 0 
119 -392 -396 312 -315 34 129 -516 -533 -529 0 0 
120 -391 -394 313 -316 34 130 -516 -533 -529 0 0 
121 -392 -392 314 -315 33 130 -517 -533 -529 0 0 
122 -392 -396 312 -314 32 130 -517 -532 -529 0 0 
123 -396 -391 312 -313 31 131 -517 -531 -528 0 0 
124 -391 -397 311 -313 31 131 -516 -531 -527 0 0 
125 -391 -390 309 -316 32 130 -517 -530 -527 0 0 
126 -395 -389 312 -319 34 128 -518 -532 -528 0 0 
127 -394 -391 309 -320 36 125 -517 -533 -528 0 0 
128 -390 -395 312 -317 37 121 -517 -534 -528 0 0 
129 -394 -391 309 -315 38 122 -517 -533 -528 0 0 
130 -394 -391 311 -314 40 120 -516 -534 -528 0 0 
131 -393 -390 310 -315 43 117 -517 -536 -528 0 0 
132 -393 -389 310 -315 43 121 -517 -535 -529 0 0 
133 -394 -393 312 -315 42 125 -516 -536 -530 0 0 
134 -395 -395 311 -315 38 128 -517 -536 -530 0 0 
135 -394 -395 312 -314 36 130 -516 -534 -530 0 0 
136 -394 -393 310 -314 35 132 -517 -534 -529 0 0 
137 -396 -395 312 -314 36 130 -516 -533 -529 0 0 
138 -395 -392 311 -315 37 129 -516 -532 -528 0 0 
139 -394 -390 311 -316 38 129 -516 -532 -529 0 0 
140 -395 -391 309 -316 38 131 -516 -531 -529 0 0 
141 -395 -395 309 -319 40 129 -516 -531 -529 0 0 
142 -392 -393 309 -319 40 122 -516 -533 -529 0 0 
143 -397 -391 309 -318 40 119 -517 -533 -531 0 0 
144 -395 -391 309 -314 39 118 -517 -534 -531 0 0 
145 -391 -399 309 -313 38 119 -517 -535 -530 0 0 
146 -395 -392 310 -313 37 119 -517 -534 -530 0 0 
147 -393 -392 308 -314 36 123 -517 -535 -530 0 0 
148 -396 -391 308 -315 35 127 -518 -534 -531 0 0 
149 -397 -390 309 -317 34 131 -517 -533 -530 0 0 
150 -396 -391 309 -318 33 133 -516 -534 -529 0 0 
151 -396 -397 308 -317 32 135 -516 -532 -529 0 0 
152 -387 -395 308 -317 33 135 -517 -533 -529 0 0 
153 -397 -392 305 -315 34 116 -516 -535 -529 0 0 
154 -395 -394 307 -318 38 115 -518 -534 -529 0 0 
155 -396 -399 308 -317 43 121 -519 -534 -530 0 0 
156 -396 -386 310 -317 44 118 -517 -535 -530 0 0 
157 -389 -389 306 -315 46 107 -517 -537 -530 0 0 
158 -390 -386 309 -313 43 109 -516 -539 -531 0 0 
159 -395 -394 311 -313 40 113 -516 -539 -531 0 0 
160 -389 -396 314 -524 88 164 -516 -135 -531 0 0 
161 -387 -396 314 -1614 152 441 -69 -664 -330 0 0 
162 -382 -409 315 -631 -149 214 -703 -553 -526 0 0 
163 -386 -404 316 -346 132 246 -591 -536 -525 0 0 
164 -388 -401 314 -366 14 180 -550 -534 -532 0 0 
165 -391 -401 313 -347 -17 190 -529 -509 -524 0 0 
166 -394 -394 312 -259 28 143 -515 -516 -523 0 0 
167 -390 -396 310 -268 18 100 -512 -531 -527 0 0 
168 -393 -399 311 -298 14 94 -517 -532 -528 0 0 
169 -392 -396 310 -318 47 143 -522 -530 -529 0 0 
170 -391 -393 311 -323 47 139 -521 -532 -530 0 0 
171 -393 -401 309 -329 43 123 -518 -532 -529 0 0 
172 -393 -396 310 -326 47 118 -518 -533 -528 0 0 
173 -391 -393 311 -309 46 110 -516 -536 -530 0 0 
174 -395 -397 311 -309 42 99 -517 -541 -530 0 0 
175 -391 -389 311 -310 42 93 -517 -544 -531 0 0 
176 -389 -399 313 -317 35 111 -518 -545 -532 0 0 
177 -388 -392 313 -319 30 121 -517 -544 -531 0 0 
178 -387 -397 315 -316 26 126 -516 -544 -531 0 0 
179 -387 -396 316 -315 22 135 -516 -543 -530 0 0 
180 -389 -394 316 -314 23 140 -515 -542 -529 0 0 
181 -390 -392 316 -312 25 143 -516 -538 -528 0 0 
182 -387 -398 319 -318 34 151 -516 -534 -528 0 0 
183 -388 -395 317 -318 41 152 -518 -532 -529 0 0 
184 -389 -393 318 -315 41 143 -517 -533 -529 0 0 
185 -388 -396 316 -313 40 129 -516 -535 -529 0 0 
186 -387 -392 316 -310 38 132 -517 -534 -529 0 0 
187 -384 -395 315 -309 37 136 -517 -532 -529 0 0 
188 -388 -399 315 -311 37 135 -517 -532 -529 0 0 
189 -387 -393 316 -316 35 129 -517 -534 -529 0 0 
190 -391 -400 315 -317 34 129 -517 -533 -529 0 0 
191 -388 -401 315 -316 33 129 -516 -534 -528 0 0 
192 -389 -397 316 -313 33 129 -515 -533 -529 0 0 
193 -388 -396 317 -312 33 129 -515 -532 -529 0 0 
194 -392 -399 316 -312 34 128 -516 -533 -529 0 0 
195 -389 -393 314 -315 35 129 -517 -534 -528 0 0 
196 -387 -392 317 -316 35 131 -517 -533 -529 0 0 
197 -390 -395 316 -316 36 132 -517 -533 -528 0 0 
198 -390 -398 315 -316 37 130 -517 -534 -529 0 0 
199 -390 -401 314 -315 38 130 -517 -533 -529 0 0 
200 -390 -393 313 -315 38 131 -517 -533 -529 0 0 
201 -391 -392 314 -313 37 131 -517 -532 -530 0 0 
202 -390 -393 313 -311 35 130 -516 -532 -529 0 0 
203 -392 -392 313 -311 33 133 -517 -531 -529 0 0 
204 -392 -396 314 -312 33 135 -516 -532 -528 0 0 
205 -392 -390 312 -311 35 128 -515 -534 -528 0 0 
206 -394 -393 310 -316 34 127 -517 -533 -528 0 0 
207 -392 -397 314 -320 37 135 -518 -531 -529 0 0 
208 -390 -395 312 -315 37 131 -517 -529 -529 0 0 
209 -392 -393 311 -315 38 124 -517 -530 -527 0 0 
210 -391 -391 312 -314 39 121 -517 -531 -529 0 0 
211 -388 -391 311 -315 41 122 -516 -532 -528 0 0 
212 -392 -392 311 -316 41 123 -516 -532 -529 0 0 
213 -389 -390 310 -317 40 124 -515 -533 -529 0 0 
214 -394 -389 311 -316 40 128 -515 -534 -529 0 0 
215 -394 -392 308 -315 39 129 -515 -533 -530 0 0 
216 -394 -392 309 -313 38 128 -515 -532 -530 0 0 
217 -394 -397 308 -312 36 130 -516 -533 -529 0 0 
218 -393 -394 310 -311 34 126 -516 -536 -530 0 0 
219 -392 -390 310 -317 33 127 -516 -534 -529 0 0 
220 -390 -393 312 -319 36 136 -516 -531 -530 0 0 
221 -397 -396 310 -318 33 138 -516 -530 -529 0 0 
222 -396 -392 308 -319 35 129 -515 -531 -529 0 0 
223 -397 -395 310 -317 36 123 -515 -531 -529 0 0 
224 -393 -390 307 -311 35 122 -514 -531 -528 0 0 
225 -395 -394 309 -312 35 125 -515 -531 -529 0 0 
226 -397 -391 310 -314 36 126 -515 -531 -529 0 0 
227 -399 -388 307 -319 40 124 -515 -532 -529 0 0 
228 -396 -397 306 -319 42 124 -515 -532 -529 0 0 
229 -392 -393 308 -318 43 123 -515 -533 -529 0 0 
230 -397 -390 308 -316 43 123 -514 -534 -530 0 0 
231 -393 -387 306 -315 42 123 -514 -535 -529 0 0 
232 -398 -384 309 -316 41 126 -514 -534 -529 0 0 
233 -398 -390 308 -318 38 130 -514 -532 -529 0 0 
234 -400 -387 309 -316 34 130 -515 -531 -530 0 0 
235 -397 -390 307 -313 32 129 -514 -529 -529 0 0 
236 -401 -393 304 -313 31 127 -515 -527 -528 0 0 
237 -399 -383 305 -315 33 121 -515 -529 -528 0 0 
238 -400 -389 303 -316 36 114 -515 -530 -528 0 0 
239 -397 -397 303 -318 39 112 -516 -531 -529 0 0 
240 -395 -394 302 -319 43 114 -515 -533 -529 0 0 
241 -400 -396 306 -318 44 114 -515 -533 -529 0 0 
242 -400 -389 303 -317 43 114 -515 -534 -530 0 0 
243 -400 -395 305 -318 45 116 -515 -535 -530 0 0 
244 -401 -394 303 -319 46 117 -515 -536 -531 0 0 
245 -396 -395 306 -320 46 121 -516 -535 -531 0 0 
246 -400 -386 305 -321 44 126 -516 -534 -532 0 0 
247 -397 -389 305 -319 41 126 -514 -534 -532 0 0 
248 -402 -389 304 -316 39 127 -514 -533 -532 0 0 
249 -399 -395 303 -313 35 127 -514 -531 -532 0 0 
250 -403 -395 304 -314 35 126 -515 -530 -530 0 0 
251 -400 -396 303 -314 35 124 -515 -531 -531 0 0 
252 -401 -398 303 -314 35 122 -516 -531 -530 0 0 
253 -402 -392 302 -315 31 118 -516 -532 -529 0 0 
